line, word
2395, large
2395, eyes
2396, full
2396, of
2396, tears,
2396, but
2396, said
2396, nothing.
2397, 
2398, 'This
2398, here
2398, young
2398, lady,'
2398, said
2398, the
2398, Gryphon,
2398, 'she
2398, wants
2398, for
2398, to
2398, know
2398, your
2399, history,
2399, she
2399, do.'
2400, 
2401, 'I'll
2401, tell
2401, it
2401, her,'
2401, said
2401, the
2401, Mock
2401, Turtle
2401, in
2401, a
2401, deep,
2401, hollow
2401, tone:
2401, 'sit
2402, down,
2402, both
2402, of
2402, you,
2402, and
2402, don't
2402, speak
2402, a
2402, word
2402, till
2402, I've
2402, finished.'
2403, 
2404, So
2404, they
2404, sat
2404, down,
2404, and
2404, nobody
2404, spoke
2404, for
2404, some
2404, minutes.
2404, Alice
2404, thought
2404, to
2405, herself,
2405, 'I
2405, don't
2405, see
2405, how
2405, he
2405, can
2405, EVEN
2405, finish,
2405, if
2405, he
2405, doesn't
2405, begin.'
2405, But
2406, she
2406, waited
2406, patiently.
2407, 
2408, 'Once,'
2408, said
2408, the
2408, Mock
2408, Turtle
2408, at
2408, last,
2408, with
2408, a
2408, deep
2408, sigh,
2408, 'I
2408, was
2408, a
2408, real
2409, Turtle.'
2410, 
2411, These
2411, words
2411, were
2411, followed
2411, by
2411, a
2411, very
2411, long
2411, silence,
2411, broken
2411, only
2411, by
2411, an
2412, occasional
2412, exclamation
2412, of
2412, 'Hjckrrh!'
2412, from
2412, the
2412, Gryphon,
2412, and
2412, the
2412, constant
2413, heavy
2413, sobbing
2413, of
2413, the
2413, Mock
2413, Turtle.
2413, Alice
2413, was
2413, very
2413, nearly
2413, getting
2413, up
2413, and
2414, saying,
2414, 'Thank
2414, you,
2414, sir,
2414, for
2414, your
2414, interesting
2414, story,'
2414, but
2414, she
2414, could
2415, not
2415, help
2415, thinking
2415, there
2415, MUST
2415, be
2415, more
2415, to
2415, come,
2415, so
2415, she
2415, sat
2415, still
2415, and
2415, said
2416, nothing.
2417, 
2418, 'When
2418, we
2418, were
2418, little,'
2418, the
2418, Mock
2418, Turtle
2418, went
2418, on
2418, at
2418, last,
2418, more
2418, calmly,
2419, though
2419, still
2419, sobbing
2419, a
2419, little
2419, now
2419, and
2419, then,
2419, 'we
2419, went
2419, to
2419, school
2419, in
2419, the
2420, sea.
2420, The
2420, master
2420, was
2420, an
2420, old
2420, Turtle--we
2420, used
2420, to
2420, call
2420, him
2420, Tortoise--'
2421, 
2422, 'Why
2422, did
2422, you
2422, call
2422, him
2422, Tortoise,
2422, if
2422, he
2422, wasn't
2422, one?'
2422, Alice
2422, asked.
2423, 
2424, 'We
2424, called
2424, him
2424, Tortoise
2424, because
2424, he
2424, taught
2424, us,'
2424, said
2424, the
2424, Mock
2424, Turtle
2425, angrily:
2425, 'really
2425, you
2425, are
2425, very
2425, dull!'
2426, 
2427, 'You
2427, ought
2427, to
2427, be
2427, ashamed
2427, of
2427, yourself
2427, for
2427, asking
2427, such
2427, a
2427, simple
2427, question,'
2428, added
2428, the
2428, Gryphon;
2428, and
2428, then
2428, they
2428, both
2428, sat
2428, silent
2428, and
2428, looked
2428, at
2428, poor
2429, Alice,
2429, who
2429, felt
2429, ready
2429, to
2429, sink
2429, into
2429, the
2429, earth.
2429, At
2429, last
2429, the
2429, Gryphon
2429, said
2430, to
2430, the
2430, Mock
2430, Turtle,
2430, 'Drive
2430, on,
2430, old
2430, fellow!
2430, Don't
2430, be
2430, all
2430, day
2430, about
2430, it!'
2431, and
2431, he
2431, went
2431, on
2431, in
2431, these
2431, words:
2432, 
2433, 'Yes,
2433, we
2433, went
2433, to
2433, school
2433, in
2433, the
2433, sea,
2433, though
2433, you
2433, mayn't
2433, believe
2433, it--'
2434, 
2435, 'I
2435, never
2435, said
2435, I
2435, didn't!'
2435, interrupted
2435, Alice.
2436, 
2437, 'You
2437, did,'
2437, said
2437, the
2437, Mock
2437, Turtle.
2438, 
2439, 'Hold
2439, your
2439, tongue!'
2439, added
2439, the
2439, Gryphon,
2439, before
2439, Alice
2439, could
2439, speak
2439, again.
2440, The
2440, Mock
2440, Turtle
2440, went
2440, on.
2441, 
2442, 'We
2442, had
2442, the
2442, best
2442, of
2442, educations--in
2442, fact,
2442, we
2442, went
2442, to
2442, school
2442, every
2442, day--'
2443, 
2444, 'I'VE
2444, been
2444, to
2444, a
2444, day-school,
2444, too,'
2444, said
2444, Alice;
2444, 'you
2444, needn't
2444, be
2444, so
2444, proud
2445, as
2445, all
2445, that.'
2446, 
2447, 'With
2447, extras?'
2447, asked
2447, the
2447, Mock
2447, Turtle
2447, a
2447, little
2447, anxiously.
2448, 
2449, 'Yes,'
2449, said
2449, Alice,
2449, 'we
2449, learned
2449, French
2449, and
2449, music.'
2450, 
2451, 'And
2451, washing?'
2451, said
2451, the
2451, Mock
2451, Turtle.
2452, 
2453, 'Certainly
2453, not!'
2453, said
2453, Alice
2453, indignantly.
2454, 
2455, 'Ah!
2455, then
2455, yours
2455, wasn't
2455, a
2455, really
2455, good
2455, school,'
2455, said
2455, the
2455, Mock
2455, Turtle
2455, in
2456, a
2456, tone
2456, of
2456, great
2456, relief.
2456, 'Now
2456, at
2456, OURS
2456, they
2456, had
2456, at
2456, the
2456, end
2456, of
2456, the
2456, bill,
2457, "French,
2457, music,
2457, AND
2457, WASHING--extra."'
2458, 
2459, 'You
2459, couldn't
2459, have
2459, wanted
2459, it
2459, much,'
2459, said
2459, Alice;
2459, 'living
2459, at
2459, the
2459, bottom
2459, of
2460, the
2460, sea.'
2461, 
2462, 'I
2462, couldn't
2462, afford
2462, to
2462, learn
2462, it.'
2462, said
2462, the
2462, Mock
2462, Turtle
2462, with
2462, a
2462, sigh.
2462, 'I
2463, only
2463, took
2463, the
2463, regular
2463, course.'
2464, 
2465, 'What
2465, was
2465, that?'
2465, inquired
2465, Alice.
2466, 
2467, 'Reeling
2467, and
2467, Writhing,
2467, of
2467, course,
2467, to
2467, begin
2467, with,'
2467, the
2467, Mock
2467, Turtle
2468, replied;
2468, 'and
2468, then
2468, the
2468, different
2468, branches
2468, of
2468, Arithmetic--Ambition,
2469, Distraction,
2469, Uglification,
2469, and
2469, Derision.'
2470, 
2471, 'I
2471, never
2471, heard
2471, of
2471, "Uglification,"'
2471, Alice
2471, ventured
2471, to
2471, say.
2471, 'What
2471, is
2471, it?'
2472, 
2473, The
2473, Gryphon
2473, lifted
2473, up
2473, both
2473, its
2473, paws
2473, in
2473, surprise.
2473, 'What!
2473, Never
2473, heard
2473, of
2474, uglifying!'
2474, it
2474, exclaimed.
2474, 'You
2474, know
2474, what
2474, to
2474, beautify
2474, is,
2474, I
2474, suppose?'
2475, 
2476, 'Yes,'
2476, said
2476, Alice
2476, doubtfully:
2476, 'it
2476, means--to--make--anything--prettier.'
2477, 
2478, 'Well,
2478, then,'
2478, the
2478, Gryphon
2478, went
2478, on,
2478, 'if
2478, you
2478, don't
2478, know
2478, what
2478, to
2478, uglify
2478, is,
2479, you
2479, ARE
2479, a
2479, simpleton.'
2480, 
2481, Alice
2481, did
2481, not
2481, feel
2481, encouraged
2481, to
2481, ask
2481, any
2481, more
2481, questions
2481, about
2481, it,
2481, so
2481, she
2482, turned
2482, to
2482, the
2482, Mock
2482, Turtle,
2482, and
2482, said
2482, 'What
2482, else
2482, had
2482, you
2482, to
2482, learn?'
2483, 
2484, 'Well,
2484, there
2484, was
2484, Mystery,'
2484, the
2484, Mock
2484, Turtle
2484, replied,
2484, counting
2484, off
2485, the
2485, subjects
2485, on
2485, his
2485, flappers,
2485, '--Mystery,
2485, ancient
2485, and
2485, modern,
2485, with
2486, Seaography:
2486, then
2486, Drawling--the
2486, Drawling-master
2486, was
2486, an
2486, old
2486, conger-eel,
2487, that
2487, used
2487, to
2487, come
2487, once
2487, a
2487, week:
2487, HE
2487, taught
2487, us
2487, Drawling,
2487, Stretching,
2487, and
2488, Fainting
2488, in
2488, Coils.'
2489, 
2490, 'What
2490, was
2490, THAT
2490, like?'
2490, said
2490, Alice.
2491, 
2492, 'Well,
2492, I
2492, can't
2492, show
2492, it
2492, you
2492, myself,'
2492, the
2492, Mock
2492, Turtle
2492, said:
2492, 'I'm
2492, too
2493, stiff.
2493, And
2493, the
2493, Gryphon
2493, never
2493, learnt
2493, it.'
2494, 
2495, 'Hadn't
2495, time,'
2495, said
2495, the
2495, Gryphon:
2495, 'I
2495, went
2495, to
2495, the
2495, Classics
2495, master,
2495, though.
2496, He
2496, was
2496, an
2496, old
2496, crab,
2496, HE
2496, was.'
2497, 
2498, 'I
2498, never
2498, went
2498, to
2498, him,'
2498, the
2498, Mock
2498, Turtle
2498, said
2498, with
2498, a
2498, sigh:
2498, 'he
2498, taught
2499, Laughing
2499, and
2499, Grief,
2499, they
2499, used
2499, to
2499, say.'
2500, 
2501, 'So
2501, he
2501, did,
2501, so
2501, he
2501, did,'
2501, said
2501, the
2501, Gryphon,
2501, sighing
2501, in
2501, his
2501, turn;
2501, and
2501, both
2502, creatures
2502, hid
2502, their
2502, faces
2502, in
2502, their
2502, paws.
2503, 
2504, 'And
2504, how
2504, many
2504, hours
2504, a
2504, day
2504, did
2504, you
2504, do
2504, lessons?'
2504, said
2504, Alice,
2504, in
2504, a
2504, hurry
2504, to
2505, change
2505, the
2505, subject.
2506, 
2507, 'Ten
2507, hours
2507, the
2507, first
2507, day,'
2507, said
2507, the
2507, Mock
2507, Turtle:
2507, 'nine
2507, the
2507, next,
2507, and
2507, so
2508, on.'
2509, 
2510, 'What
2510, a
2510, curious
2510, plan!'
2510, exclaimed
2510, Alice.
2511, 
2512, 'That's
2512, the
2512, reason
2512, they're
2512, called
2512, lessons,'
2512, the
2512, Gryphon
2512, remarked:
2513, 'because
2513, they
2513, lessen
2513, from
2513, day
2513, to
2513, day.'
2514, 
2515, This
2515, was
2515, quite
2515, a
2515, new
2515, idea
2515, to
2515, Alice,
2515, and
2515, she
2515, thought
2515, it
2515, over
2515, a
2515, little
2516, before
2516, she
2516, made
2516, her
2516, next
2516, remark.
2516, 'Then
2516, the
2516, eleventh
2516, day
2516, must
2516, have
2516, been
2516, a
2517, holiday?'
2518, 
2519, 'Of
2519, course
2519, it
2519, was,'
2519, said
2519, the
2519, Mock
2519, Turtle.
2520, 
2521, 'And
2521, how
2521, did
2521, you
2521, manage
2521, on
2521, the
2521, twelfth?'
2521, Alice
2521, went
2521, on
2521, eagerly.
2522, 
2523, 'That's
2523, enough
2523, about
2523, lessons,'
2523, the
2523, Gryphon
2523, interrupted
2523, in
2523, a
2523, very
2523, decided
2524, tone:
2524, 'tell
2524, her
2524, something
2524, about
2524, the
2524, games
2524, now.'
2525, 
2526, 
2527, 
2528, 
2529, CHAPTER
2529, X.
2529, The
2529, Lobster
2529, Quadrille
2530, 
2531, The
2531, Mock
2531, Turtle
2531, sighed
2531, deeply,
2531, and
2531, drew
2531, the
2531, back
2531, of
2531, one
2531, flapper
2531, across
2532, his
2532, eyes.
2532, He
2532, looked
2532, at
2532, Alice,
2532, and
2532, tried
2532, to
2532, speak,
2532, but
2532, for
2532, a
2532, minute
2532, or
2533, two
2533, sobs
2533, choked
2533, his
2533, voice.
2533, 'Same
2533, as
2533, if
2533, he
2533, had
2533, a
2533, bone
2533, in
2533, his
2533, throat,'
2534, said
2534, the
2534, Gryphon:
2534, and
2534, it
2534, set
2534, to
2534, work
2534, shaking
2534, him
2534, and
2534, punching
2534, him
2534, in
2535, the
2535, back.
2535, At
2535, last
2535, the
2535, Mock
2535, Turtle
2535, recovered
2535, his
2535, voice,
2535, and,
2535, with
2535, tears
2536, running
2536, down
2536, his
2536, cheeks,
2536, he
2536, went
2536, on
2536, again:--
2537, 
2538, 'You
2538, may
2538, not
2538, have
2538, lived
2538, much
2538, under
2538, the
2538, sea--'
2538, ('I
2538, haven't,'
2538, said
2539, Alice)--'and
2539, perhaps
2539, you
2539, were
2539, never
2539, even
2539, introduced
2539, to
2539, a
2539, lobster--'
2540, (Alice
2540, began
2540, to
2540, say
2540, 'I
2540, once
2540, tasted--'
2540, but
2540, checked
2540, herself
2540, hastily,
2540, and
2541, said
2541, 'No,
2541, never')
2541, '--so
2541, you
2541, can
2541, have
2541, no
2541, idea
2541, what
2541, a
2541, delightful
2541, thing
2541, a
2542, Lobster
2542, Quadrille
2542, is!'
2543, 
2544, 'No,
2544, indeed,'
2544, said
2544, Alice.
2544, 'What
2544, sort
2544, of
2544, a
2544, dance
2544, is
2544, it?'
2545, 
2546, 'Why,'
2546, said
2546, the
2546, Gryphon,
2546, 'you
2546, first
2546, form
2546, into
2546, a
2546, line
2546, along
2546, the
2547, sea-shore--'
2548, 
2549, 'Two
2549, lines!'
2549, cried
2549, the
2549, Mock
2549, Turtle.
2549, 'Seals,
2549, turtles,
2549, salmon,
2549, and
2549, so
2549, on;
2550, then,
2550, when
2550, you've
2550, cleared
2550, all
2550, the
2550, jelly-fish
2550, out
2550, of
2550, the
2550, way--'
2551, 
2552, 'THAT
2552, generally
2552, takes
2552, some
2552, time,'
2552, interrupted
2552, the
2552, Gryphon.
2553, 
2554, '--you
2554, advance
2554, twice--'
2555, 
2556, 'Each
2556, with
2556, a
2556, lobster
2556, as
2556, a
2556, partner!'
2556, cried
2556, the
2556, Gryphon.
2557, 
2558, 'Of
2558, course,'
2558, the
2558, Mock
2558, Turtle
2558, said:
2558, 'advance
2558, twice,
2558, set
2558, to
2558, partners--'
2559, 
2560, '--change
2560, lobsters,
2560, and
2560, retire
2560, in
2560, same
2560, order,'
2560, continued
2560, the
2560, Gryphon.
2561, 
2562, 'Then,
2562, you
2562, know,'
2562, the
2562, Mock
2562, Turtle
2562, went
2562, on,
2562, 'you
2562, throw
2562, the--'
2563, 
2564, 'The
2564, lobsters!'
2564, shouted
2564, the
2564, Gryphon,
2564, with
2564, a
2564, bound
2564, into
2564, the
2564, air.
2565, 
2566, '--as
2566, far
2566, out
2566, to
2566, sea
2566, as
2566, you
2566, can--'
2567, 
2568, 'Swim
2568, after
2568, them!'
2568, screamed
2568, the
2568, Gryphon.
2569, 
2570, 'Turn
2570, a
2570, somersault
2570, in
2570, the
2570, sea!'
2570, cried
2570, the
2570, Mock
2570, Turtle,
2570, capering
2570, wildly
2571, about.
2572, 
2573, 'Change
2573, lobsters
2573, again!'
2573, yelled
2573, the
2573, Gryphon
2573, at
2573, the
2573, top
2573, of
2573, its
2573, voice.
2574, 
2575, 'Back
2575, to
2575, land
2575, again,
2575, and
2575, that's
2575, all
2575, the
2575, first
2575, figure,'
2575, said
2575, the
2575, Mock
2576, Turtle,
2576, suddenly
2576, dropping
2576, his
2576, voice;
2576, and
2576, the
2576, two
2576, creatures,
2576, who
2576, had
2576, been
2577, jumping
2577, about
2577, like
2577, mad
2577, things
2577, all
2577, this
2577, time,
2577, sat
2577, down
2577, again
2577, very
2577, sadly
2578, and
2578, quietly,
2578, and
2578, looked
2578, at
2578, Alice.
2579, 
2580, 'It
2580, must
2580, be
2580, a
2580, very
2580, pretty
2580, dance,'
2580, said
2580, Alice
2580, timidly.
2581, 
2582, 'Would
2582, you
2582, like
2582, to
2582, see
2582, a
2582, little
2582, of
2582, it?'
2582, said
2582, the
2582, Mock
2582, Turtle.
2583, 
2584, 'Very
2584, much
2584, indeed,'
2584, said
2584, Alice.
2585, 
2586, 'Come,
2586, let's
2586, try
2586, the
2586, first
2586, figure!'
2586, said
2586, the
2586, Mock
2586, Turtle
2586, to
2586, the
2586, Gryphon.
2587, 'We
2587, can
2587, do
2587, without
2587, lobsters,
2587, you
2587, know.
2587, Which
2587, shall
2587, sing?'
2588, 
2589, 'Oh,
2589, YOU
2589, sing,'
2589, said
2589, the
2589, Gryphon.
2589, 'I've
2589, forgotten
2589, the
2589, words.'
2590, 
2591, So
2591, they
2591, began
2591, solemnly
2591, dancing
2591, round
2591, and
2591, round
2591, Alice,
2591, every
2591, now
2591, and
2592, then
2592, treading
2592, on
2592, her
2592, toes
2592, when
2592, they
2592, passed
2592, too
2592, close,
2592, and
2592, waving
2592, their
2593, forepaws
2593, to
2593, mark
2593, the
2593, time,
2593, while
2593, the
2593, Mock
2593, Turtle
2593, sang
2593, this,
2593, very
2593, slowly
2594, and
2594, sadly:--
2595, 
2596, '"Will
2596, you
2596, walk
2596, a
2596, little
2596, faster?"
2596, said
2596, a
2596, whiting
2596, to
2596, a
2596, snail.
2597, "There's
2597, a
2597, porpoise
2597, close
2597, behind
2597, us,
2597, and
2597, he's
2597, treading
2597, on
2597, my
2597, tail.
2598, 
2599, See
2599, how
2599, eagerly
2599, the
2599, lobsters
2599, and
2599, the
2599, turtles
2599, all
2599, advance!
2600, They
2600, are
2600, waiting
2600, on
2600, the
2600, shingle--will
2600, you
2600, come
2600, and
2600, join
2600, the
2600, dance?
2601, 
2602, Will
2602, you,
2602, won't
2602, you,
2602, will
2602, you,
2602, won't
2602, you,
2602, will
2602, you
2602, join
2602, the
2602, dance?
2603, Will
2603, you,
2603, won't
2603, you,
2603, will
2603, you,
2603, won't
2603, you,
2603, won't
2603, you
2603, join
2603, the
2603, dance?
2604, 
2605, "You
2605, can
2605, really
2605, have
2605, no
2605, notion
2605, how
2605, delightful
2605, it
2605, will
2605, be
2606, When
2606, they
2606, take
2606, us
2606, up
2606, and
2606, throw
2606, us,
2606, with
2606, the
2606, lobsters,
2606, out
2606, to
2606, sea!"
2607, But
2607, the
2607, snail
2607, replied
2607, "Too
2607, far,
2607, too
2607, far!"
2607, and
2607, gave
2607, a
2607, look
2607, askance--
2608, Said
2608, he
2608, thanked
2608, the
2608, whiting
2608, kindly,
2608, but
2608, he
2608, would
2608, not
2608, join
2608, the
2608, dance.
2609, 
2610, Would
2610, not,
2610, could
2610, not,
2610, would
2610, not,
2610, could
2610, not,
2610, would
2610, not
2610, join
2610, the
2610, dance.
2611, Would
2611, not,
2611, could
2611, not,
2611, would
2611, not,
2611, could
2611, not,
2611, could
2611, not
2611, join
2611, the
2611, dance.
2612, 
2613, '"What
2613, matters
2613, it
2613, how
2613, far
2613, we
2613, go?"
2613, his
2613, scaly
2613, friend
2613, replied.
2614, "There
2614, is
2614, another
2614, shore,
2614, you
2614, know,
2614, upon
2614, the
2614, other
2614, side.
2615, The
2615, further
2615, off
2615, from
2615, England
2615, the
2615, nearer
2615, is
2615, to
2615, France--
2616, Then
2616, turn
2616, not
2616, pale,
2616, beloved
2616, snail,
2616, but
2616, come
2616, and
2616, join
2616, the
2616, dance.
2617, 
2618, Will
2618, you,
2618, won't
2618, you,
2618, will
2618, you,
2618, won't
2618, you,
2618, will
2618, you
2618, join
2618, the
2618, dance?
2619, Will
2619, you,
2619, won't
2619, you,
2619, will
2619, you,
2619, won't
2619, you,
2619, won't
2619, you
2619, join
2619, the
2619, dance?"'
2620, 
2621, 'Thank
2621, you,
2621, it's
2621, a
2621, very
2621, interesting
2621, dance
2621, to
2621, watch,'
2621, said
2621, Alice,
2621, feeling
2622, very
2622, glad
2622, that
2622, it
2622, was
2622, over
2622, at
2622, last:
2622, 'and
2622, I
2622, do
2622, so
2622, like
2622, that
2622, curious
2622, song
2623, about
2623, the
2623, whiting!'
